0.178997 0.711301 
0.122539 0.45195 
0.837392 0.175123 
0.406689 0.509535 
0.511318 0.981265 
0.163939 0.964266 
0.636501 0.724894 
0.0588719 0.367339 
0.039585 0.776004 
0.255649 0.0496178 
0.132642 0.143786 
0.569246 0.864367 
0.944355 0.417069 
0.734484 0.828 
0.897665 0.374465 
0.71263 0.158825 
0.14767 0.516765 
0.448666 0.0275512 
0.807659 0.190275 
0.288377 0.33854 
0.723563 0.428013 
0.933188 0.970589 
0.567649 0.258656 
0.265878 0.921736 
0.550678 0.747472 
0.397483 0.887758 
0.145556 0.726143 
0.540022 0.499363 
0.21792 0.808042 
0.549158 0.692558 
0.494185 0.36952 
0.716445 0.246089 
0.517718 0.704782 
0.975583 0.635056 
0.603465 0.653887 
0.680748 0.120471 
0.389571 0.729369 
0.293447 0.934462 
0.176545 0.412261 
0.441594 0.634942 
0.30796 0.246834 
0.830952 0.760242 
0.58839 0.114558 
0.404103 0.156382 
0.635521 0.488444 
0.990219 0.945914 
0.731132 0.858205 
0.641362 0.516997 
0.496376 0.127642 
0.220531 0.156109 
0.0882708 0.336805 
0.280003 0.240024 
0.256739 0.744448 
0.536813 0.24263 
0.741229 0.636676 
0.174559 0.594614 
0.381556 0.857511 
0.873518 0.816318 
0.454233 0.418509 
0.835259 0.648515 
0.819913 0.816427 
0.999195 0.698188 
0.918283 0.140232 
0.117807 0.518793 
0.776703 0.911833 
0.463407 0.824224 
0.338614 0.644739 
0.00986772 0.00710155 
0.781164 0.953984 
0.647424 0.0225244 
0.345474 0.323211 
0.316093 0.621147 
0.874346 0.201606 
0.0703855 0.164672 
0.00681845 0.30832 
0.453453 0.529247 
0.0855685 0.383976 
0.523542 0.673123 
0.64746 0.208031 
0.907128 0.912511 
0.357062 0.62653 
0.616536 0.533704 
0.163278 0.127472 
0.91483 0.486694 
0.29554 0.642903 
0.022266 0.894214 
0.785521 0.986371 
0.284696 0.0624795 
0.115406 0.589912 
0.918796 0.620782 
0.115119 0.209291 
0.418294 0.409513 
0.624291 0.682247 
0.817457 0.0683238 
0.392412 0.812929 
0.627049 0.082349 
0.753129 0.363957 
0.103883 0.0913409 
0.906192 0.715186 
0.893842 0.540257 
0.262364 0.501451 
0.104579 0.121811 
0.112285 0.425004 
0.845938 0.965367 
0.637099 0.959566 
0.0919335 0.468731 
0.602475 0.141445 
0.713422 0.0214301 
0.28501 0.727335 
0.467655 0.334911 
0.313882 0.0702319 
0.226556 0.695144 
0.779795 0.720251 
0.192978 0.0244213 
0.175626 0.189422 
0.0419858 0.115567 
0.205717 0.335209 
0.564837 0.372676 
0.674683 0.389892 
0.0818582 0.72595 
0.726737 0.565814 
0.8262 0.607662 
0.927678 0.672404 
0.538066 0.316166 
0.0916412 0.00438129 
0.0511023 0.592486 
0.0274664 0.250808 
0.88438 0.787719 
0.863504 0.0858314 
0.265856 0.885683 
0.961518 0.239442 
0.611336 0.032707 
0.25137 0.121487 
0.748583 0.942788 
0.840446 0.512008 
0.522485 0.416926 
0.569069 0.49305 
0.505074 0.339607 
0.0934964 0.290202 
0.982121 0.122778 
0.756262 0.471127 
0.472086 0.00937331 
0.684104 0.690428 
0.87334 0.0187073 
0.200159 0.236135 
0.0385316 0.743754 
0.982905 0.727361 
0.0481746 0.185875 
0.900638 0.970996 
0.408334 0.0595863 
0.982308 0.0148741 
0.736293 0.331732 
0.353055 0.196037 
0.209268 0.720505 
0.88832 0.941688 
0.112702 0.727455 
0.178853 0.437483 
0.46892 0.617976 
0.675749 0.777299 
0.425855 0.808633 
0.115045 0.549795 
0.633424 0.561471 
0.0898691 0.693319 
0.514066 0.0675728 
0.988229 0.56944 
0.343496 0.955217 
0.997791 0.54202 
0.289709 0.372146 
0.126598 0.829889 
0.53339 0.0414908 
0.596855 0.404377 
0.667247 0.294487 
0.589189 0.20238 
0.775256 0.291343 
0.618162 0.832076 
0.999784 0.239901 
0.173172 0.777092 
0.153335 0.696752 
0.664989 0.0666273 
0.303814 0.670615 
0.710874 0.719228 
0.0213366 0.945799 
0.615027 0.00310914 
0.40825 0.0871747 
0.772793 0.389626 
0.369096 0.942304 
0.810856 0.220949 
0.841462 0.205092 
0.387981 0.0125765 
0.92361 0.551765 
0.433883 0.500601 
0.470145 0.796592 
0.822797 0.333608 
0.0653168 0.0635582 
0.93959 0.91482 
0.400044 0.124249 
0.241718 0.613614 
0.0706272 0.304379 
0.705708 0.596127 
0.499235 0.81425 
0.652433 0.176847 
0.314406 0.039302 
0.834105 0.574024 
0.903959 0.649072 
0.601962 0.779978 
0.724779 0.892498 
0.683372 0.089199 
0.564483 0.823716 
0.998849 0.384791 
0.934643 0.801028 
0.93496 0.459724 
0.263071 0.35286 
0.359299 0.0157992 
0.377168 0.759272 
0.141113 0.483875 
0.291279 0.528638 
0.1504 0.545828 
0.85892 0.67647 
0.611212 0.974788 
0.873738 0.139687 
0.916859 0.431558 
0.978226 0.265342 
0.760166 0.611526 
0.809289 0.297052 
0.369557 0.290405 
0.646393 0.991867 
0.119688 0.918369 
0.59128 0.846531 
0.675823 0.721789 
0.19985 0.78081 
0.0287714 0.621104 
0.534661 0.121532 
0.586452 0.35176 
0.35933 0.539757 
0.323756 0.526118 
0.691074 0.27258 
0.808807 0.902966 
0.654936 0.750421 
0.384853 0.176592 
0.801312 0.397165 
0.756604 0.882471 
0.935651 0.294483 
0.533148 0.809321 
0.0951187 0.0652287 
0.374257 0.570555 
0.846829 0.999553 
0.257971 0.0208246 
0.250754 0.158729 
0.873905 0.0499313 
0.137818 0.368693 
0.698777 0.903624 
0.898037 0.161736 
0.0278965 0.337075 
0.328237 0.873674 
0.755458 0.558342 
0.269316 0.668585 
0.435334 0.897715 
0.767909 0.0464939 
0.676621 0.153753 
0.196116 0.683606 
0.859539 0.55832 
0.938415 0.83118 
0.0249559 0.802339 
0.0185113 0.187563 
0.238507 0.905191 
0.489898 0.0966039 
0.743252 0.0288994 
0.338546 0.809087 
0.752504 0.437111 
0.151833 0.451721 
0.77142 0.581965 
0.617083 0.437719 
0.844991 0.0606246 
0.970637 0.300194 
0.799089 0.842759 
0.406037 0.297287 
0.37629 0.31915 
0.814641 0.126232 
0.00146983 0.914548 
0.849372 0.830644 
0.27917 0.986637 
0.889385 0.569716 
0.943977 0.155324 
0.872254 0.651221 
0.689552 0.74812 
0.0434776 0.652705 
0.739858 0.705624 
0.842598 0.703915 
0.81328 0.0103023 
0.117056 0.39296 
0.960505 0.443492 
0.39668 0.700812 
0.214481 0.515219 
0.568214 0.293517 
0.529839 0.873413 
0.00555945 0.48698 
0.460895 0.257061 
0.030621 0.866773 
0.608083 0.706082 
0.890691 0.753225 
0.872004 0.977953 
0.16819 0.0469198 
0.381208 0.490982 
0.0549408 0.712796 
0.32133 0.426204 
0.0876554 0.630827 
0.643625 0.622315 
0.562183 0.893274 
0.222426 0.122776 
0.709241 0.814282 
0.0892768 0.520012 
0.597401 0.265269 
0.444373 0.0886452 
0.826869 0.541541 
0.754087 0.734058 
0.386151 0.460615 
0.0299257 0.0296138 
0.235037 0.482284 
0.463933 0.366501 
0.560376 0.195075 
0.116189 0.621951 
0.0542915 0.232218 
0.963241 0.0354294 
0.949387 0.613079 
0.504413 0.601613 
0.363638 0.38107 
0.019381 0.430038 
0.200628 0.613267 
0.0138388 0.119569 
0.207041 0.276366 
0.90165 0.593558 
0.630933 0.355122 
0.482738 0.239883 
0.777549 0.0154145 
0.0363301 0.836305 
0.697766 0.655984 
0.159789 0.159607 
0.230053 0.394071 
0.142691 0.855711 
0.529383 0.148363 
0.325372 0.716437 
0.712212 0.629559 
0.703014 0.86337 
0.483622 0.971813 
0.53463 0.771866 
0.133547 0.0494642 
0.422056 0.00132574 
0.125301 0.983602 
0.121823 0.951664 
0.541791 0.278511 
0.0787128 0.445153 
0.872752 0.458261 
0.584559 0.0163483 
0.781196 0.355564 
0.558304 0.586006 
0.320388 0.902249 
0.779602 0.13717 
0.0697959 0.980074 
0.876934 0.703889 
0.927907 0.0281282 
0.950175 0.21179 
0.386462 0.630595 
0.479163 0.936195 
0.377978 0.252721 
0.220013 0.748771 
0.675802 0.524043 
0.764137 0.851986 
0.876916 0.428338 
0.409729 0.356784 
0.690474 0.424174 
0.415958 0.47306 
0.455028 0.710557 
0.0533289 0.466872 
0.845234 0.23721 
0.335374 0.393516 
0.546164 0.170278 
0.482637 0.207532 
0.725007 0.458558 
0.400593 0.557722 
0.578512 0.659262 
0.16366 0.835941 
0.732708 0.790914 
0.140704 0.574898 
0.324966 0.27056 
0.96325 0.79411 
0.55897 0.103456 
0.351538 0.265913 
0.804873 0.517692 
0.35079 0.911265 
0.995802 0.335692 
0.475467 0.740227 
0.292182 0.49898 
0.467867 0.901899 
0.47401 0.177451 
0.37841 0.0452842 
0.50275 0.891269 
0.686315 0.452179 
0.0545843 0.398288 
0.812857 0.455169 
0.970091 0.921047 
0.324727 0.93292 
0.292244 0.898285 
0.168505 0.666228 
0.314025 0.557635 
0.723825 0.967795 
0.793982 0.326264 
0.310409 0.389293 
0.146076 0.193002 
0.478626 0.0485183 
0.517126 0.480689 
0.220107 0.306636 
0.348981 0.117405 
0.385043 0.410218 
0.0562775 0.898906 
0.266626 0.696747 
0.0798205 0.786801 
0.711987 0.308052 
0.957266 0.996245 
0.0784634 0.660774 
0.892048 0.0812446 
0.586149 0.580644 
0.0242496 0.713744 
0.625625 0.889017 
0.653242 0.833187 
0.588439 0.0853948 
0.604147 0.375091 
0.436172 0.386737 
0.570068 0.410244 
0.170262 0.48825 
0.0621044 0.1377 
0.869239 0.732606 
0.126483 0.0140971 
0.447612 0.596751 
0.538706 0.00560463 
0.412264 0.75146 
0.0339198 0.0577928 
0.494325 0.416648 
0.987723 0.213603 
0.218358 0.928698 
0.675876 0.208886 
0.00135814 0.279899 
0.637848 0.238794 
0.223843 0.638741 
0.725523 0.361442 
0.866448 0.384481 
0.456888 0.959596 
0.330104 0.30038 
0.147752 0.937848 
0.604732 0.0604333 
0.279339 0.16165 
0.189112 0.306852 
0.556002 0.718789 
0.111319 0.487953 
0.386395 0.659672 
0.550349 0.658659 
0.0233533 0.365407 
0.515454 0.949371 
0.43854 0.316502 
0.397738 0.948017 
0.922586 0.941542 
0.0942384 0.818798 
0.80083 0.74351 
0.577119 0.764001 
0.426033 0.720108 
0.628673 0.268689 
0.37148 0.979694 
0.483044 0.872729 
0.305837 0.128547 
0.422054 0.53781 
0.961504 0.669198 
0.330617 0.77457 
0.507589 0.786022 
0.397141 0.381133 
0.805518 0.575956 
0.228221 0.255592 
0.0345002 0.279793 
0.19854 0.652685 
0.287652 0.026323 
0.936436 0.355182 
0.00423541 0.154341 
0.876383 0.906593 
0.0327542 0.152912 
0.922556 0.392907 
0.461269 0.772383 
0.446694 0.928192 
0.231993 0.0909767 
0.419652 0.584141 
0.754074 0.265975 
0.68737 0.840493 
0.82922 0.0976984 
0.859624 0.936283 
0.200817 0.90193 
0.322151 0.490426 
0.305663 0.995889 
0.150558 0.258699 
0.497981 0.663787 
0.241904 0.946232 
0.41963 0.68507 
0.109456 0.657652 
0.942179 0.644315 
0.0929929 0.186088 
0.281872 0.190738 
0.855316 0.114612 
0.025272 0.46397 
0.782773 0.453587 
0.845509 0.79504 
0.300227 0.699112 
0.979931 0.977101 
0.708218 0.536941 
0.655504 0.939973 
0.277265 0.129596 
0.303042 0.313411 
0.738923 0.131347 
0.443065 0.562719 
0.973486 0.151534 
0.990685 0.880808 
0.194688 0.390015 
0.404174 0.231689 
0.0492005 0.431136 
0.670917 0.638737 
0.71264 0.686144 
0.429021 0.250788 
0.322742 0.192039 
0.65216 0.100682 
0.176915 0.920129 
0.676889 0.239991 
0.371761 0.141561 
0.294262 0.827702 
0.791966 0.550024 
0.0708439 0.20693 
0.920695 0.0751204 
0.287562 0.411653 
0.00101056 0.0458835 
0.485952 0.469664 
0.768239 0.500353 
0.307493 0.963601 
0.363806 0.789832 
0.146897 0.608058 
0.655301 0.863881 
0.892273 0.115774 
0.438078 0.351117 
0.40785 0.326814 
0.702149 0.0535164 
0.51822 0.382693 
0.227126 0.839932 
0.742155 0.297292 
0.234404 0.66878 
0.953205 0.0888001 
0.471864 0.0757644 
0.713141 0.39945 
0.653651 0.903245 
0.00835637 0.515321 
0.678399 0.810923 
0.934804 0.701241 
0.974766 0.50852 
0.513155 0.262461 
0.235235 0.18559 
0.824722 0.485467 
0.626207 0.406426 
0.180533 0.260324 
0.764956 0.66249 
0.285118 0.563807 
0.0364853 0.532095 
0.0083187 0.643493 
0.258604 0.641478 
0.449875 0.466132 
0.0663894 0.533386 
0.204188 0.572337 
0.900842 0.45933 
0.646531 0.592896 
0.979291 0.360884 
0.794457 0.485684 
0.463663 0.295887 
0.710805 0.0850139 
0.947091 0.267533 
0.201015 0.542033 
0.49682 0.760407 
0.268991 0.958085 
0.929842 0.883829 
0.810062 0.365017 
0.778682 0.208587 
0.326831 0.455491 
0.585517 0.319589 
0.00508791 0.827606 
0.0979006 0.969822 
0.0546916 0.0122893 
0.794526 0.606556 
0.0628821 0.864242 
0.957298 0.859201 
0.875142 0.265834 
0.87011 0.172716 
0.165298 0.327442 
0.203985 0.488774 
0.40698 0.841791 
0.970923 0.399645 
0.0832885 0.887958 
0.343286 0.356574 
0.897137 0.00470861 
0.318027 0.347617 
0.956683 0.95132 
0.9065 0.814678 
0.371562 0.679998 
0.0616636 0.265079 
0.0996416 0.851777 
0.224484 0.59071 
0.398 0.782314 
0.914559 0.776576
